539579,Dr.,Erich,L,Mancuso,M,erich.mancuso@aol.com,Noel Mancuso,Cheree Mancuso,Regan,22588,0.590659722,56.42,86,5/29/1988,Q2,H1,1988,5,May,May,29,Sunday,Sun,29.18,155715,0.04,457-99-9163,210-814-2787
125872,Mrs.,Carisa,N,Drake,F,carisa.drake@yahoo.com,Rudy Drake,Arcelia Drake,Sacco,6/21/1996,0.006030093,21.12,57,7/18/2017,Q3,H2,2017,7,July,Jul,18,Tuesday,Tue,0.03,103137,0.25,642-29-7209,215-251-8095
837426,Mr.,Cruz,T,Emery,M,cruz.emery@charter.net,Von Emery,Nancy Emery,Chau,28583,0.913310185,39.43,61,7/15/1999,Q3,H2,1999,7,July,Jul,15,Thursday,Thu,18.05,100547,0.21,327-11-5207,209-285-6287
235913,Mrs.,Vanetta,O,Mabe,F,vanetta.mabe@exxonmobil.com,Leonel Mabe,Danille Mabe,Alley,24724,0.437337963,49.92,57,41008,Q3,H2,2012,9,September,Sep,4,Tuesday,Tue,4.9,99282,0.05,096-02-2483,236-389-8272
274339,Mrs.,Fernanda,Y,Vigil,F,fernanda.vigil@rediffmail.com,Hans Vigil,Rosalee Vigil,Peltier,34430,0.678009259,23.16,52,42223,Q3,H2,2015,7,July,Jul,8,Wednesday,Wed,2.06,160178,0.18,298-15-0620,208-788-0166
512957,Hon.,Darell,T,Alderman,M,darell.alderman@gmail.com,Barton Alderman,Kimberely Alderman,Flanders,2/22/1980,0.191655093,37.45,55,11/16/2015,Q4,H2,2015,11,November,Nov,16,Monday,Mon,1.7,196192,0.05,363-39-2783,212-999-9690
235415,Mrs.,Elaina,F,Hinojosa,F,elaina.hinojosa@exxonmobil.com,Fred Hinojosa,Sharyl Hinojosa,Hendrick,7/21/1993,0.775625,24.04,43,1/31/2017,Q1,H1,2017,1,January,Jan,31,Tuesday,Tue,0.49,182049,0.14,508-57-7609,217-405-5090
586433,Prof.,Jc,Y,Maas,M,jc.maas@earthlink.net,Norman Maas,Viva Maas,Alicea,25539,0.743553241,48.49,58,40244,Q3,H2,2010,7,July,Jul,3,Saturday,Sat,7.07,92786,0.15,223-99-4231,212-949-6532
255982,Drs.,Germaine,M,Peoples,F,germaine.peoples@gmail.com,Maynard Peoples,Rosalina Peoples,Webb,8/25/1982,0.445451389,34.95,55,10/14/2005,Q4,H2,2005,10,October,Oct,14,Friday,Fri,11.79,145644,0.23,476-55-7495,219-656-0013
357307,Ms.,Chara,B,Byrd,F,chara.byrd@gmail.com,Mose Byrd,Hae Byrd,Lundberg,23381,0.555081019,53.28,44,2/18/2014,Q1,H1,2014,2,February,Feb,18,Tuesday,Tue,3.44,61865,0.11,435-99-4945,201-374-3765
667859,Mr.,Emmett,I,Herrmann,M,emmett.herrmann@microsoft.com,Josiah Herrmann,Lahoma Herrmann,Sweat,3/25/1961,0.933009259,56.38,89,34399,Q2,H1,1994,6,June,Jun,3,Friday,Fri,23.17,198815,0.06,023-92-9613,270-850-7163
503729,Hon.,Burl,Q,Slattery,M,burl.slattery@yahoo.co.uk,Will Slattery,Jamie Slattery,Forte,4/26/1966,0.507928241,51.29,70,12/17/1990,Q4,H2,1990,12,December,Dec,17,Monday,Mon,26.63,121122,0.19,672-48-5205,210-720-2134
637992,Ms.,Yi,V,Tamayo,F,yi.tamayo@aol.com,Chuck Tamayo,Audrea Tamayo,Minnick,11/16/1977,0.829606481,39.72,40,4/17/2017,Q2,H1,2017,4,April,Apr,17,Monday,Mon,0.28,184738,0.21,554-99-2725,225-235-7055
809585,Prof.,Carlos,I,Lindsey,M,carlos.lindsey@gmail.com,Timothy Lindsey,Rashida Lindsey,Whitt,32179,0.188240741,29.17,55,2/13/2011,Q1,H1,2011,2,February,Feb,13,Sunday,Sun,6.46,92279,0.25,646-23-0106,308-900-3169
960549,Mr.,King,D,English,M,king.english@gmail.com,Corey English,Guadalupe English,Lindquist,22715,0.394618056,54.85,90,39851,Q3,H2,2009,7,July,Jul,2,Thursday,Thu,8.08,184487,0.05,722-18-8919,216-449-3483
232646,Mr.,Emmett,N,Ordonez,M,emmett.ordonez@yahoo.com,Dillon Ordonez,Rosella Ordonez,Conley,8/29/1991,0.185150463,25.93,66,43045,Q2,H1,2017,6,June,Jun,11,Sunday,Sun,0.13,133362,0,051-02-4709,212-539-4179
741386,Mrs.,Tessie,D,Arriola,F,tessie.arriola@outlook.com,Benton Arriola,Kiyoko Arriola,Posey,8/26/1959,0.2228125,57.96,49,37686,Q2,H1,2003,6,June,Jun,3,Tuesday,Tue,14.16,120243,0.01,717-18-0024,208-568-8520
184514,Mr.,Clint,O,Amaral,M,clint.amaral@gmail.com,Billy Amaral,Deandrea Amaral,Thomsen,3/14/1985,0.714768519,32.39,59,40970,Q1,H1,2012,2,February,Feb,3,Friday,Fri,5.48,89083,0.17,471-57-1707,210-926-3255
447090,Mrs.,Lacy,F,Mcgehee,F,lacy.mcgehee@gmail.com,Adolfo Mcgehee,Alina Mcgehee,Schulte,12/22/1977,0.222430556,39.62,58,7/21/2001,Q3,H2,2001,7,July,Jul,21,Saturday,Sat,16.03,184116,0.26,190-86-6508,203-658-7524
272372,Mr.,Forest,N,Longoria,M,forest.longoria@hotmail.com,Hugh Longoria,Nakisha Longoria,Cyr,29381,0.930173611,36.92,84,10/15/2013,Q4,H2,2013,10,October,Oct,15,Tuesday,Tue,3.79,44360,0.14,036-74-1574,303-466-4269
901940,Mrs.,Jin,X,Ackerman,F,jin.ackerman@hotmail.com,Garland Ackerman,Marcie Ackerman,Thrash,6/16/1971,0.974375,46.15,46,7/15/1997,Q3,H2,1997,7,July,Jul,15,Tuesday,Tue,20.05,57599,0.13,290-15-8889,205-323-4133
863659,Mr.,Herb,F,Crouch,M,herb.crouch@sbcglobal.net,Andy Crouch,Krystle Crouch,Haynes,34946,0.569791667,22.32,52,42528,Q3,H2,2016,7,July,Jul,6,Wednesday,Wed,1.06,185958,0.14,597-92-5223,319-725-1874
482788,Ms.,Hilary,N,Martinson,F,hilary.martinson@shaw.ca,Kennith Martinson,Rosina Martinson,Nugent,6/21/1982,0.954548611,35.13,51,7/28/2015,Q3,H2,2015,7,July,Jul,28,Tuesday,Tue,2,46654,0.06,059-02-1643,209-657-5266
390321,Mrs.,Charita,V,Weber,F,charita.weber@exxonmobil.com,Doug Weber,Yolande Weber,Gore,6/22/1986,0.076712963,31.12,40,7/28/2016,Q3,H2,2016,7,July,Jul,28,Thursday,Thu,1,197252,0.15,127-98-9165,229-687-6505
984074,Mr.,Teddy,O,Witherspoon,M,teddy.witherspoon@gmail.com,Wilfredo Witherspoon,Russell Witherspoon,Raines,4/23/1984,0.029560185,33.28,52,40818,Q1,H1,2011,2,February,Feb,10,Thursday,Thu,6.47,97403,0.12,758-12-9601,201-292-6122
420425,Mr.,Tim,W,Sallee,M,tim.sallee@yahoo.com,Percy Sallee,Darcey Sallee,Bourgeois,8/16/1991,0.584641204,25.97,68,42409,Q3,H2,2016,9,September,Sep,2,Friday,Fri,0.9,51117,0.24,649-56-3160,212-597-9378
847428,Ms.,Walter,D,Goldberg,F,walter.goldberg@aol.com,Alonzo Goldberg,Lashay Goldberg,Archie,1/19/1967,0.251469907,50.56,42,9/30/1991,Q3,H2,1991,9,September,Sep,30,Monday,Mon,25.84,57465,0,687-24-6867,209-851-5183
636027,Ms.,Latrina,Q,Archuleta,F,latrina.archuleta@gmail.com,Jean Archuleta,Elfrieda Archuleta,Appel,23989,0.1984375,52.34,47,34398,Q2,H1,1994,5,May,May,3,Tuesday,Tue,23.25,105951,0.29,640-29-0378,209-916-7490
894744,Ms.,Fred,O,Collazo,F,fred.collazo@hotmail.com,Allen Collazo,Maribeth Collazo,Irby,3/13/1994,0.867326389,23.39,50,42045,Q4,H2,2015,10,October,Oct,2,Friday,Fri,1.82,107906,0.11,401-73-8217,209-993-9211
745058,Mr.,Lindsey,T,Rector,M,lindsey.rector@gmail.com,Lavern Rector,Kitty Rector,Alcala,28217,0.160648148,40.5,68,2/15/2011,Q1,H1,2011,2,February,Feb,15,Tuesday,Tue,6.45,49805,0.27,692-18-0052,202-366-8619
814720,Mrs.,Shandi,U,Prince,F,shandi.prince@gmail.com,Bryan Prince,Lai Prince,Ponder,3/19/1996,0.714224537,21.37,59,5/18/2017,Q2,H1,2017,5,May,May,18,Thursday,Thu,0.19,170816,0.22,448-27-3008,304-669-8252
799474,Mr.,Bryce,Y,Joseph,M,bryce.joseph@aol.com,Scottie Joseph,Vergie Joseph,Goodin,33188,0.814097222,26.73,74,42132,Q3,H2,2015,8,August,Aug,5,Wednesday,Wed,1.98,117657,0.3,450-99-2638,229-386-6325
430660,Dr.,Guadalupe,X,Noll,M,guadalupe.noll@aol.com,Tuan Noll,Chau Noll,Hammonds,23231,0.158391204,54.01,75,10/13/2013,Q4,H2,2013,10,October,Oct,13,Sunday,Sun,3.79,177516,0.05,494-29-1580,252-968-0630
502976,Ms.,Emogene,Y,Corrigan,F,emogene.corrigan@aol.com,Jamison Corrigan,Brigette Corrigan,Barney,11/17/1964,0.21056713,52.73,48,34063,Q2,H1,1993,4,April,Apr,4,Sunday,Sun,24.33,46796,0.1,486-29-7467,218-679-4948
443961,Dr.,Quentin,X,Roach,M,quentin.roach@aol.com,Donnell Roach,Willa Roach,Cody,34252,0.338634259,23.81,76,7/16/2015,Q3,H2,2015,7,July,Jul,16,Thursday,Thu,2.04,82380,0.08,226-99-4169,304-968-7951
980544,Mrs.,Manda,X,Goldman,F,manda.goldman@charter.net,Sanford Goldman,Trudie Goldman,Chappell,22650,0.894988426,55.36,53,34920,Q3,H2,1995,9,September,Sep,8,Friday,Fri,21.9,75347,0,014-94-2905,308-661-4611
236627,Drs.,Tosha,M,Shore,F,tosha.shore@walmart.com,Daron Shore,Pia Shore,Gordon,21075,0.603310185,59.67,53,41193,Q4,H2,2012,11,November,Nov,10,Saturday,Sat,4.72,147297,0.11,639-29-2309,218-785-0104
259771,Mr.,Basil,M,Cornell,M,basil.cornell@yahoo.com,Domenic Cornell,Trinh Cornell,Alley,21794,0.767395833,58.59,84,3/27/2006,Q1,H1,2006,3,March,Mar,27,Monday,Mon,11.35,168899,0.02,254-99-9004,205-412-6216
316153,Ms.,Joya,U,Godfrey,F,joya.godfrey@gmail.com,Hal Godfrey,Hilaria Godfrey,Beers,3/20/1996,0.855266204,21.37,43,4/13/2017,Q2,H1,2017,4,April,Apr,13,Thursday,Thu,0.29,141738,0.1,424-65-2740,262-826-0256
602901,Ms.,Latrice,W,Overstreet,F,latrice.overstreet@shaw.ca,Clair Overstreet,Lore Overstreet,Varney,26707,0.373206019,43.68,54,39578,Q4,H2,2008,10,October,Oct,5,Sunday,Sun,8.82,100281,0.1,631-31-2667,201-526-6449
319426,Hon.,Launa,Z,Saucier,F,launa.saucier@aol.com,Leopoldo Saucier,Adelle Saucier,Thurston,2/23/1970,0.233310185,47.46,42,1/13/1998,Q1,H1,1998,1,January,Jan,13,Tuesday,Tue,19.55,143470,0.08,309-37-3810,217-737-9857
717322,Dr.,Santos,B,Spruill,M,santos.spruill@aol.com,Ray Spruill,Dalila Spruill,Dollar,26857,0.403865741,43.67,73,3/25/2005,Q1,H1,2005,3,March,Mar,25,Friday,Fri,12.35,167450,0.3,645-29-5293,480-562-2776
603441,Mr.,Allan,B,Surratt,M,allan.surratt@gmail.com,Leonardo Surratt,Annette Surratt,Nall,4/19/1977,0.083368056,40.3,72,41760,Q1,H1,2014,1,January,Jan,5,Sunday,Sun,3.56,64875,0.23,181-86-4388,212-750-3642
316773,Drs.,Sarai,I,Hatton,F,sarai.hatton@aol.com,Pedro Hatton,Lola Hatton,Bryant,7/23/1984,0.922314815,33.04,43,38814,Q3,H2,2006,7,July,Jul,4,Tuesday,Tue,11.07,134501,0.17,622-85-2945,505-592-8442
561706,Mr.,Marlin,A,Duong,M,marlin.duong@gmail.com,Ignacio Duong,Matilda Duong,Betz,2/28/1979,0.01599537,38.44,82,37540,Q4,H2,2002,11,November,Nov,10,Sunday,Sun,14.72,189913,0.3,386-37-5266,219-940-4620
283233,Hon.,Stevie,R,Agee,M,stevie.agee@gmail.com,Irwin Agee,Jazmine Agee,Fogg,11/29/1975,0.405601852,41.69,79,40060,Q2,H1,2009,4,April,Apr,9,Thursday,Thu,8.31,100817,0.21,513-31-8994,316-354-7478
360785,Mr.,Danial,H,Spaulding,M,danial.spaulding@hotmail.com,Henry Spaulding,Dianna Spaulding,Hannon,6/18/1984,0.498310185,33.13,59,8/20/2016,Q3,H2,2016,8,August,Aug,20,Saturday,Sat,0.94,86686,0.12,406-73-3065,207-969-9086
568396,Ms.,Sharee,T,Lemay,F,sharee.lemay@gmail.com,Thurman Lemay,Twyla Lemay,Mcconnell,33822,0.034722222,25.15,56,42037,Q1,H1,2015,2,February,Feb,2,Monday,Mon,2.48,163328,0.22,660-24-9289,209-597-9691
569208,Prof.,Edwin,M,Stillwell,M,edwin.stillwell@aol.com,Gerald Stillwell,Edna Stillwell,Kessler,5/22/1969,0.311435185,48.22,76,35437,Q3,H2,1997,7,July,Jul,1,Tuesday,Tue,20.09,180657,0.2,126-98-6643,239-638-1617
862508,Hon.,Christian,O,Bartels,M,christian.bartels@gmail.com,Neil Bartels,Raquel Bartels,Abell,7/29/1980,0.795752315,37.02,72,5/16/2008,Q2,H1,2008,5,May,May,16,Friday,Fri,9.21,96903,0.15,646-23-9801,314-336-5674
595400,Prof.,Bruno,E,Madsen,M,bruno.madsen@comcast.net,Ed Madsen,Melina Madsen,Pruitt,6/14/1963,0.103171296,54.16,83,7/16/1991,Q3,H2,1991,7,July,Jul,16,Tuesday,Tue,26.05,73467,0.25,012-94-6002,308-538-0068
391677,Drs.,Xenia,O,Peacock,F,xenia.peacock@hotmail.com,Boris Peacock,Margene Peacock,Deboer,27984,0.147858796,40.66,49,12/19/2010,Q4,H2,2010,12,December,Dec,19,Sunday,Sun,6.61,157867,0.06,758-12-6786,212-500-1799
629094,Ms.,Sadie,X,Earls,F,sadie.earls@microsoft.com,Deshawn Earls,Floria Earls,Dolan,32815,0.199050926,28.4,59,10/26/2012,Q4,H2,2012,10,October,Oct,26,Friday,Fri,4.76,52393,0.04,164-86-3690,479-399-0575
538099,Ms.,Dee,S,Laplante,F,dee.laplante@yahoo.com,Lupe Laplante,Odell Laplante,Lambert,34371,0.943240741,23.17,53,42953,Q2,H1,2017,6,June,Jun,8,Thursday,Thu,0.14,155639,0.2,036-74-9437,307-982-5217
447315,Mr.,Milo,L,Dion,M,milo.dion@shell.com,Grover Dion,Enda Dion,Epperson,26338,0.519421296,44.93,57,40394,Q2,H1,2010,4,April,Apr,8,Thursday,Thu,7.31,115425,0.24,431-99-8711,210-438-2560
866533,Drs.,Karrie,T,Conley,F,karrie.conley@sbcglobal.net,Dwayne Conley,Shea Conley,Waddell,35217,0.661469907,21.57,49,42985,Q3,H2,2017,7,July,Jul,9,Sunday,Sun,0.05,57500,0.07,169-86-5047,217-289-8864
223842,Ms.,Annetta,Q,Martins,F,annetta.martins@shaw.ca,Mohammed Martins,Kym Martins,Gower,6/26/1975,0.411099537,42.12,43,4/21/2013,Q2,H1,2013,4,April,Apr,21,Sunday,Sun,4.27,156968,0.23,270-17-2933,219-514-3721
695913,Drs.,Shiloh,E,Church,F,shiloh.church@gmail.com,Burl Church,Harriette Church,Heredia,4/22/1995,0.903032407,22.28,57,9/20/2016,Q3,H2,2016,9,September,Sep,20,Tuesday,Tue,0.85,151487,0,382-37-6657,605-792-6456
703258,Ms.,Lacy,O,Camacho,F,lacy.camacho@gmail.com,Aldo Camacho,Luanna Camacho,Mcewen,10/29/1968,0.379780093,48.78,50,34762,Q2,H1,1995,4,April,Apr,3,Monday,Mon,22.33,199171,0.13,338-11-9987,240-873-5040
799440,Ms.,Latricia,H,Kelly,F,latricia.kelly@shaw.ca,Ray Kelly,Jona Kelly,Stamper,10/23/1971,0.004409722,45.79,42,39693,Q1,H1,2008,2,February,Feb,9,Saturday,Sat,9.47,112397,0.16,567-99-3219,503-775-7490
322907,Mr.,Olin,P,Drury,M,olin.drury@aol.com,Wally Drury,Azucena Drury,Thrash,24930,0.021064815,49.51,55,7/29/1989,Q3,H2,1989,7,July,Jul,29,Saturday,Sat,28.02,73881,0.13,095-02-6682,218-302-5780
927582,Ms.,Ines,V,Speed,F,ines.speed@verizon.net,Cordell Speed,Laurine Speed,Earle,33219,0.54412037,26.64,43,41651,Q4,H2,2014,12,December,Dec,1,Monday,Mon,2.66,195941,0.17,059-02-2247,219-688-2245
421662,Mr.,Ernest,H,Bonner,M,ernest.bonner@yahoo.ca,Gus Bonner,Hui Bonner,Terry,4/24/1982,0.89900463,35.28,53,42196,Q4,H2,2015,11,November,Nov,7,Saturday,Sat,1.72,80221,0.05,172-86-6904,207-674-8485
626217,Ms.,Georgiann,F,Hensley,F,georgiann.hensley@gmail.com,Dylan Hensley,Luvenia Hensley,Ivey,12/24/1982,0.421724537,34.62,43,39330,Q2,H1,2007,5,May,May,9,Wednesday,Wed,10.23,146002,0.04,643-29-4978,303-494-6779
563278,Drs.,Kortney,T,Michaud,F,kortney.michaud@gmail.com,Edmund Michaud,Hedy Michaud,Haney,26973,0.022581019,44.24,56,34759,Q1,H1,1995,1,January,Jan,3,Tuesday,Tue,22.58,182793,0,685-24-8028,252-604-3981
377693,Mrs.,Roselee,O,Cecil,F,roselee.cecil@gmail.com,Buck Cecil,Eleni Cecil,Tracy,22012,0.987418981,57.19,60,1/29/2004,Q1,H1,2004,1,January,Jan,29,Thursday,Thu,13.5,80027,0.21,143-23-4024,239-221-7934
890991,Ms.,Ming,Q,Holcomb,F,ming.holcomb@gmail.com,Jerry Holcomb,Olevia Holcomb,Newsome,10/16/1980,0.785925926,36.81,52,41583,Q2,H1,2013,5,May,May,11,Saturday,Sat,4.22,155502,0.2,629-31-9820,225-495-6373
314801,Drs.,Stefania,S,Couch,F,stefania.couch@gmail.com,Huey Couch,Cherryl Couch,Reuter,5/17/1972,0.767511574,45.23,52,3/23/2010,Q1,H1,2010,3,March,Mar,23,Tuesday,Tue,7.35,137544,0.22,657-36-3532,240-308-8331
207814,Ms.,Paige,T,Scanlon,F,paige.scanlon@hotmail.com,Donte Scanlon,Cecil Scanlon,Berlin,30658,0.572407407,33.98,48,7/22/2016,Q3,H2,2016,7,July,Jul,22,Friday,Fri,1.02,76016,0.24,699-16-5844,212-389-8048
202115,Ms.,Cynthia,J,Burchfield,F,cynthia.burchfield@microsoft.com,Courtney Burchfield,Terrie Burchfield,Barkley,8/14/1990,0.347303241,26.97,56,3/29/2014,Q1,H1,2014,3,March,Mar,29,Saturday,Sat,3.33,196802,0.06,657-36-1837,304-962-1375
921413,Mrs.,Ollie,F,Totten,F,ollie.totten@yahoo.com,Cyrus Totten,Sharda Totten,Webb,8/23/1966,0.165914352,50.96,59,32792,Q4,H2,1989,11,November,Nov,10,Friday,Fri,27.73,135841,0.22,418-67-7371,702-317-4678
156912,Prof.,Marc,L,Shannon,M,marc.shannon@shell.com,Clint Shannon,Lise Shannon,Barrows,5/27/1961,0.231215278,56.21,72,12/28/2010,Q4,H2,2010,12,December,Dec,28,Tuesday,Tue,6.59,44534,0.21,201-84-6620,304-503-6249
214684,Mr.,Bart,P,Angel,M,bart.angel@microsoft.com,Craig Angel,Damaris Angel,Eggleston,21010,0.846006944,59.93,69,33919,Q4,H2,1992,11,November,Nov,11,Wednesday,Wed,24.73,51022,0.12,192-86-9782,303-749-0211
915227,Mr.,Brandon,X,Vandyke,M,brandon.vandyke@gmail.com,Denis Vandyke,Birdie Vandyke,Guido,11/17/1983,0.107303241,33.72,69,6/15/2017,Q2,H1,2017,6,June,Jun,15,Thursday,Thu,0.12,103853,0.02,568-99-2565,319-313-2920
358685,Mr.,Arlie,L,Christy,M,arlie.christy@btinternet.com,Samuel Christy,Kit Christy,Amundson,6/13/1996,0.434965278,21.14,58,43014,Q2,H1,2017,6,June,Jun,10,Saturday,Sat,0.13,158476,0.07,757-12-1478,216-645-1878
893055,Ms.,Deandrea,G,Barnhill,F,deandrea.barnhill@gmail.com,Basil Barnhill,Peggie Barnhill,Nicholas,7/29/1991,0.194016204,26.02,49,42737,Q1,H1,2017,2,February,Feb,1,Wednesday,Wed,0.48,145263,0.02,443-27-1514,270-890-7134
195707,Prof.,Palmer,W,Ogle,M,palmer.ogle@shaw.ca,Isreal Ogle,Irene Ogle,Limon,4/25/1996,0.803125,21.27,81,4/30/2017,Q2,H1,2017,4,April,Apr,30,Sunday,Sun,0.24,82938,0.26,606-87-5278,231-902-5193
848244,Prof.,Ronny,J,Sewell,M,ronny.sewell@gmail.com,Ian Sewell,Valrie Sewell,Woodson,4/27/1989,0.706435185,28.27,53,42923,Q3,H2,2017,7,July,Jul,7,Friday,Fri,0.06,165801,0.02,037-74-5121,210-395-5420
264711,Dr.,Linwood,N,Matlock,M,linwood.matlock@gmail.com,Pete Matlock,Robbin Matlock,Starnes,8/15/1966,0.203368056,50.99,82,33548,Q2,H1,1991,6,June,Jun,11,Tuesday,Tue,26.15,179549,0.13,072-02-2338,319-808-8949
504189,Drs.,Sindy,Z,Youngblood,F,sindy.youngblood@gmail.com,Asa Youngblood,Fredericka Youngblood,Ackley,1/28/1988,0.10275463,29.52,41,12/25/2010,Q4,H2,2010,12,December,Dec,25,Saturday,Sat,6.59,141302,0.09,349-08-0014,216-405-0088
930232,Mr.,Reyes,Y,Mohr,M,reyes.mohr@gmail.com,Keith Mohr,Jetta Mohr,Carver,26187,0.891655093,45.75,62,5/18/2004,Q2,H1,2004,5,May,May,18,Tuesday,Tue,13.2,117048,0.28,244-99-8546,239-390-0222
163114,Prof.,Rubin,I,Wilbanks,M,rubin.wilbanks@gmail.com,Loren Wilbanks,Eleni Wilbanks,Meyers,6/21/1988,0.482673611,29.12,86,41249,Q2,H1,2012,6,June,Jun,12,Tuesday,Tue,5.13,196794,0.23,434-99-5445,303-459-4227
653650,Ms.,Kandi,E,Ziegler,F,kandi.ziegler@aol.com,Earnest Ziegler,Wendi Ziegler,Figueroa,30445,0.664606481,33.92,46,41068,Q3,H2,2012,8,August,Aug,6,Monday,Mon,4.98,46608,0.02,150-23-3436,319-863-9367
114498,Hon.,Gerard,U,Mcneal,M,gerard.mcneal@gmail.com,Nolan Mcneal,Beckie Mcneal,Falcon,2/21/1974,0.008553241,43.46,60,38840,Q1,H1,2006,3,March,Mar,5,Sunday,Sun,11.41,60005,0.13,473-55-3454,229-810-6710
879035,Mr.,Hershel,S,Lavoie,M,hershel.lavoie@verizon.net,Marty Lavoie,Kirstie Lavoie,Trowbridge,27948,0.839212963,41.08,61,41981,Q3,H2,2014,8,August,Aug,12,Tuesday,Tue,2.96,81289,0.17,317-35-1586,209-881-5025
644180,Mr.,Jermaine,C,Tyree,M,jermaine.tyree@hotmail.co.uk,Mack Tyree,Daysi Tyree,Rust,33856,0.658831019,24.9,71,7/31/2016,Q3,H2,2016,7,July,Jul,31,Sunday,Sun,0.99,63014,0.26,554-99-1514,210-577-7191
228031,Mr.,Tom,Y,Dancy,M,tom.dancy@hotmail.com,Cliff Dancy,Candace Dancy,Breland,12/20/1993,0.315914352,23.62,76,4/25/2015,Q2,H1,2015,4,April,Apr,25,Saturday,Sat,2.26,91110,0.19,700-18-6532,212-888-9111
338621,Mrs.,Kaye,G,Newton,F,kaye.newton@aol.com,Merlin Newton,Paris Newton,Holtz,8/15/1973,0.838310185,43.98,45,37926,Q1,H1,2003,1,January,Jan,11,Saturday,Sat,14.55,77008,0.12,690-22-7697,215-991-1106
920425,Ms.,Kizzy,E,Alves,F,kizzy.alves@yahoo.com,Zachariah Alves,Kayce Alves,Bonner,1/20/1991,0.249756944,26.54,45,5/21/2013,Q2,H1,2013,5,May,May,21,Tuesday,Tue,4.19,98759,0.01,410-99-7172,209-767-1828
378735,Mr.,Malik,I,Wenger,M,malik.wenger@gmail.com,Rudolph Wenger,Laurinda Wenger,Guenther,9/18/1984,0.592696759,32.88,80,12/30/2016,Q4,H2,2016,12,December,Dec,30,Friday,Fri,0.58,165176,0.21,395-33-8329,209-549-4667
781527,Mrs.,Ute,R,Peeler,F,ute.peeler@outlook.com,Josef Peeler,Annette Peeler,Bechtel,1/26/1959,0.846203704,58.54,59,31058,Q4,H2,1985,11,November,Nov,1,Friday,Fri,31.76,160916,0.21,209-84-6671,212-990-6655
517758,Drs.,Reita,H,Frederick,F,reita.frederick@comcast.net,Tony Frederick,Phylis Frederick,Boudreau,6/25/1991,0.334398148,26.11,50,5/28/2017,Q2,H1,2017,5,May,May,28,Sunday,Sun,0.17,58725,0.23,188-86-8140,231-260-9873
419690,Hon.,Lacy,U,Winchester,F,lacy.winchester@comcast.net,Eli Winchester,Zenobia Winchester,Pope,3/22/1982,0.626724537,35.38,60,41337,Q2,H1,2013,4,April,Apr,3,Wednesday,Wed,4.32,100208,0.2,755-07-3867,231-567-5357
215358,Mr.,Roland,O,Desimone,M,roland.desimone@gmail.com,Matt Desimone,Thora Desimone,Stanton,2/15/1977,0.868819444,40.47,77,3/16/2008,Q1,H1,2008,3,March,Mar,16,Sunday,Sun,9.37,41021,0,406-73-2929,385-699-9503
268404,Ms.,Van,B,Horne,F,van.horne@verizon.net,Rolando Horne,Angella Horne,Wynn,3/14/1992,0.124988426,25.39,51,2/28/2015,Q1,H1,2015,2,February,Feb,28,Saturday,Sat,2.41,132792,0.19,444-27-7178,479-898-2977
844671,Ms.,Frieda,X,Ragsdale,F,frieda.ragsdale@yahoo.com,Lincoln Ragsdale,Loan Ragsdale,Ibarra,4/27/1994,0.298020833,23.27,53,2/18/2016,Q1,H1,2016,2,February,Feb,18,Thursday,Thu,1.44,104854,0.18,477-55-4710,339-453-2116
631876,Hon.,Amparo,O,Carrillo,F,amparo.carrillo@bellsouth.net,Sal Carrillo,Elke Carrillo,Field,3/25/1961,0.572118056,56.38,48,41036,Q3,H2,2012,7,July,Jul,5,Thursday,Thu,5.07,116547,0.09,639-29-1011,210-622-2840
666689,Mrs.,Leida,L,Rosser,F,leida.rosser@verizon.net,Rod Rosser,Juana Rosser,Mccord,33827,0.322569444,24.73,52,41858,Q3,H2,2014,7,July,Jul,8,Tuesday,Tue,3.06,47827,0.26,730-28-9379,270-575-7052
317405,Ms.,Detra,W,Catron,F,detra.catron@microsoft.com,Harland Catron,Carmelina Catron,Parrott,32093,0.530300926,29.65,43,6/17/2014,Q2,H1,2014,6,June,Jun,17,Tuesday,Tue,3.12,144913,0.22,399-31-4661,205-467-1553
266463,Mr.,Kasey,J,Pleasant,M,kasey.pleasant@cox.net,Terrell Pleasant,Marva Pleasant,Rickman,24848,0.427858796,48.77,78,33757,Q1,H1,1992,2,February,Feb,6,Thursday,Thu,25.49,170875,0.17,139-23-6864,217-831-9435
326786,Mr.,Bobby,W,Sorenson,M,bobby.sorenson@aol.com,Kent Sorenson,Dorthy Sorenson,Kinsey,23440,0.371736111,53.35,85,36314,Q1,H1,1999,3,March,Mar,6,Saturday,Sat,18.41,131338,0.01,105-02-3725,229-500-4002
812211,Ms.,Cinthia,X,Hand,F,cinthia.hand@gmail.com,Fabian Hand,Hannah Hand,Mixon,9/30/1967,0.607303241,49.86,41,8/21/1999,Q3,H2,1999,8,August,Aug,21,Saturday,Sat,17.95,44900,0.02,441-29-3780,308-751-5167
634529,Ms.,Jenny,W,Burroughs,F,jenny.burroughs@gmail.com,Dominique Burroughs,Carry Burroughs,Trujillo,33915,0.710173611,25.06,51,3/17/2016,Q1,H1,2016,3,March,Mar,17,Thursday,Thu,1.36,69358,0.03,102-02-4005,217-477-8358
